"EVA_NR";"DS100";"IFOPT";"db_name";"traffic";"operator_name";"operator_nr";"status";"distance";"formatted";"lat";"lon";"housenumber";"name";"street";"postcode";"district";"suburb";"county";"state";"state_code";"city";"country";"country_code";"attribution";"attribution_license";"attribution_url"
8000048;"EBWE";"de:05711:5059";"Brackwede";"RV";"DB Station und Service AG";811;;0;"Bielefeld-Brackwede, Eisenbahnstraße, 33647 Bielefeld, Germany";51.9971096;8.498237950616016;;"Bielefeld-Brackwede";"Eisenbahnstraße";33647;;"Brackwede";;"North Rhine-Westphalia";;"Bielefeld";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000049;"HBS";"de:03101:178";"Braunschweig Hbf";"FV";"DB Station und Service AG";835;;0.9078992336082138;"Braunschweig Hauptbahnhof, Willy-Brandt-Platz, 38102 Brunswick, Germany";52.25220735;10.540206163213998;;"Braunschweig Hauptbahnhof";"Willy-Brandt-Platz";38102;"Viewegsgarten-Bebelhof";;;"Lower Saxony";;"Brunswick";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000050;"HB";"de:04011:13927";"Bremen Hbf";"FV";"DB Station und Service AG";855;;0;"Bremen Hauptbahnhof, Bahnhofsplatz 15, 16, 28195 Bremen, Germany";53.083145599999995;8.81354208352343;"15, 16";"Bremen Hauptbahnhof";"Bahnhofsplatz";28195;"Stadtbezirk Bremen-Mitte";"Mitte";;"Free Hanseatic City of Bremen";;"Bremen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000051;"HBH";"de:04012:14418";"Bremerhaven Hbf";"RV";"DB Station und Service AG";868;;2.233546504575753;"Hauptbahnhof Bremerhaven, 27570 Bremerhaven, Germany";53.53493;8.59954;;"Hauptbahnhof Bremerhaven";;27570;"Bremerhaven";;"Bremerhaven";"Bremen";"HB";"Bremerhaven";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8000053;"RBT";"de:08215:1551";"Bretten";"RV";"DB Station und Service AG";875;;3.847317361087144;"Bretten Bahnhof, Bahnhofstraße, 75015 Bretten, Germany";49.0369328;8.6934312;;"Bretten Bahnhof";"Bahnhofstraße";75015;"Bretten";"Bretten";"Landkreis Karlsruhe";"Baden-Württemberg";"BW";"Bretten";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000054;"EBRW";"de:05958:60005";"Brilon Wald";"RV";"DB Station und Service AG";888;;0;"Brilon Wald, Korbacher Straße, 59929 Brilon, Germany";51.349573;8.576255265429012;;"Brilon Wald";"Korbacher Straße";59929;;"Brilon (Kernstadt)";"Hochsauerlandkreis";"North Rhine-Westphalia";;"Brilon";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000055;"RBR";"de:08215:1856";"Bruchsal";"FV";"DB Station und Service AG";904;;0;"Viktoriastraße, 76646 Bruchsal, Germany";49.1248264;8.589807852755595;;"Bruchsal";"Viktoriastraße";76646;;;"Landkreis Karlsruhe";"Baden-Württemberg";"BW";"Bruchsal";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000056;"ABLZ";"de:03353:8000056";"Buchholz(Nordheide)";"nur DPN";"DB Station und Service AG";941;;18.742199284793806;"BahnhofsCaFeé Buchholz, Bahnhofstraße 1, 21244 Buchholz in der Nordheide, Germany";53.3245222;9.8761814;"1";"BahnhofsCaFeé Buchholz";"Bahnhofstraße";21244;"Buchholz in der Nordheide";;"Harburg";"Lower Saxony";;"Buchholz in der Nordheide";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000057;"MBU";"de:09777:1000";"Buchloe";"FV";"DB Station und Service AG";944;;0;"Löwengrube, 86807 Buchloe, Germany";48.03291705;10.71568947435434;;"Buchloe";"Löwengrube";86807;;;"Landkreis Ostallgäu";"Bavaria";;"Buchloe";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000058;"ABCH";"de:01053:8000058";"Büchen";"FV";"DB Station und Service AG";929;;36.71707396456444;"DB Reisezentrum, Quellental 17, 21514 Büchen, Germany";53.475237;10.622967;"17";"DB Reisezentrum";"Quellental";21514;"Büchen";;"Herzogtum Lauenburg";"Schleswig-Holstein";"SH";"Büchen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000059;"HBDE";"de:05758:1120";"Bünde(Westf)";"FV";"DB Station und Service AG";968;;0;"Bünde (Westf), Zum Stellwerk, 32257 Bünde, Germany";52.20227485;8.574642500421813;;"Bünde (Westf)";"Zum Stellwerk";32257;;"Bünde-Mitte";"Kreis Herford";"North Rhine-Westphalia";;"Bünde";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000060;"KSIH";"de:07143:040001";"Siershahn";"nur DPN";"DB Station und Service AG";5848;;244.6067124923412;"Hühnerhof Ramroth, Kannenbäckerstraße 7, Siershahn, Germany";50.485637;7.77482;"7";"Hühnerhof Ramroth";"Kannenbäckerstraße";;"Wirges";;"Westerwaldkreis";"Rhineland-Palatinate";;"Siershahn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000061;"FBNG";"de:06535:11187";"Burg-u. Nieder Gemünden";"nur DPN";"DB Station und Service AG";978;;0.43666089297754385;"Burg-u. Nieder Gemünden, Gemünden, Hesse, Germany";50.69111;9.0476;;"Burg-u. Nieder Gemünden";;;"Gemünden (Felda)";;"Vogelsbergkreis";"Hesse";;"Gemünden";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8000062;"EBFT";"de:05566:16548";"Steinfurt-Burgsteinfurt";"RV";"DB Station und Service AG";997;;0;"Steinfurt-Burgsteinfurt, Nordbahnstraße, 48565 Burgsteinfurt, Germany";52.146886;7.329945994375109;;"Steinfurt-Burgsteinfurt";"Nordbahnstraße";48565;;;"Kreis Steinfurt";"North Rhine-Westphalia";;"Burgsteinfurt";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000063;"TCW";"de:08235:9030";"Calw";"RV";"DB Station und Service AG";1025;;0.7352065774903208;"Bischofstraße, 75365 Calw, Germany";48.7146886;8.7418546;;"Calw";"Bischofstraße";75365;"Calw";"Wimberg";"Landkreis Calw";"Baden-Württemberg";"BW";"Calw";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000064;"HC";"de:03351:50";"Celle";"FV";"DB Station und Service AG";1036;;7.672089360698855;"Celle, Lower Saxony, Germany";52.620932;10.062736;;;;;"Celle";;"Celle";"Lower Saxony";;"Celle";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000065;"FCOE";"de:06534:11080";"Cölbe";"RV";"DB Station und Service AG";1063;;19.35830659484448;"Kasseler Straße 88, 35091 Cölbe, Germany";50.84835425;8.787112547225616;"88";;"Kasseler Straße";35091;"Cölbe";"Cölbe";"Landkreis Marburg-Biedenkopf";"Hesse";;"Cölbe";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000066;"ECMF";"de:05558:16602";"Coesfeld(Westf)";"RV";"DB Station und Service AG";1062;;0.26784952083399083;"Coesfeld (Westf), Bahnweg, 48653 Coesfeld, Germany";51.940081899999996;7.163488152603394;;"Coesfeld (Westf)";"Bahnweg";48653;;"Am Wasserturm";"Kreis Coesfeld";"North Rhine-Westphalia";;"Coesfeld";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000067;"TC";"de:08127:21001";"Crailsheim";"FV";"DB Station und Service AG";1079;;14.277893748961064;"Bahnhof 22, 74564 Crailsheim, Germany";49.138017700000006;10.06422057517728;"22";;"Bahnhof";74564;"Crailsheim";"Schießberg";"Landkreis Schwäbisch Hall";"Baden-Württemberg";"BW";"Crailsheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000068;"FD";"de:06411:4734";"Darmstadt Hbf";"FV";"DB Station und Service AG";1126;;0;"Am Hauptbahnhof 20, 64293 Darmstadt, Germany";49.87257645;8.629098075369242;"20";"Hauptbahnhof";"Am Hauptbahnhof";64293;"Darmstadt-Nord";"Darmstadt-Nord";;"Hesse";;"Darmstadt";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000069;"TSIG";"de:08437:42111";"Sigmaringen";"RV";"DB Station und Service AG";5853;;1.5747433393272066;"Bahnhofstraße, 72488 Sigmaringen, Germany";48.0869839;9.2218722;;"Sigmaringen";"Bahnhofstraße";72488;"Sigmaringen";;"Landkreis Sigmaringen";"Baden-Württemberg";"BW";"Sigmaringen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000070;"HD";"de:03401:19646";"Delmenhorst";"FV";"DB Station und Service AG";1159;;5.4039228028863855;"Wittekindstraße, 27749 Delmenhorst, Germany";53.0527492;8.6297197;;"Delmenhorst";"Wittekindstraße";27749;"Nordwolle";"Mitte";;"Lower Saxony";;"Delmenhorst";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000071;"HDBG";"de:03254:21906";"Derneburg(Han)";"nur DPN";"DB Station und Service AG";1172;;8.482596656847498;"Derneburg (Han), Bahnhofstraße, 31188 Holle, Germany";52.096916;10.143654;;"Derneburg (Han)";"Bahnhofstraße";31188;"Holle";;"Landkreis Hildesheim";"Lower Saxony";;"Holle";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000072;"MSBI";"de:09277:80490";"Simbach(Inn)";"RV";"DB RegioNetz Infrastruktur GmbH";;;122.01376073408777;"Bahnhofplatz 5, 84359 Simbach am Inn, Germany";48.262995;13.021414;"5";;"Bahnhofplatz";84359;"Simbach a. Inn";;"Rottal-Inn";"Bavaria";;"Simbach am Inn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000073;"RSI";"de:08335:6588";"Singen(Hohentwiel)";"FV";"DB Station und Service AG";5865;;3.0165975803997425;"Hegaustraße, 78224 Singen (Hohentwiel), Germany";47.758848;8.841486688263501;;"Singen (Hohentwiel)";"Hegaustraße";78224;;"Nordstadt";"Landkreis Konstanz";"Baden-Württemberg";"BW";"Singen (Hohentwiel)";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000074;"FDIL";"de:06532:11005";"Dillenburg";"RV";"DB Station und Service AG";1214;;0;"Bahnhof Dillenburg, Bahnhofsplatz 7, 35683 Dillenburg, Germany";50.734913500000005;8.294080557174851;"7";"Bahnhof Dillenburg";"Bahnhofsplatz";35683;"Dillenburg";;"Lahn-Dill-Kreis";"Hesse";;"Dillenburg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000075;"SDL";"de:10044:8000075";"Dillingen(Saar)";"RV";"DB Station und Service AG";1216;;4.480473528469167;"Dillingen (Saar), Berckheimstraße, 66763 Dillingen/Saar, Germany";49.35233025;6.72252625;;"Dillingen (Saar)";"Berckheimstraße";66763;"Dillingen";;"Landkreis Saarlouis";"Saarland";"SL";"Dillingen/Saar";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000076;"ESOT";"de:05974:11246";"Soest";"FV";"DB Station und Service AG";5876;;0;"Bahnhofstraße, 59494 Soest, Germany";51.57804265;8.10617334179106;;"Soest";"Bahnhofstraße";59494;;;"Kreis Soest";"North Rhine-Westphalia";;"Soest";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000077;"RDO";"de:08326:6537";"Donaueschingen";"FV";"DB Station und Service AG";1264;;40.5201042265951;"KuBa - KulturBahnhof, Bahnhofstraße 3, 78166 Donaueschingen, Germany";47.948033;8.499319;"3";"KuBa - KulturBahnhof";"Bahnhofstraße";78166;"Donaueschingen";"Allmendshofen";"Schwarzwald-Baar-Kreis";"Baden-Württemberg";"BW";"Donaueschingen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000078;"MDT";"de:09779:5500";"Donauwörth";"FV";"DB Station und Service AG";1265;;3.9026251931577707;"Donauwörth Bahnhof, Dietrichstraße, 86609 Donauwörth, Germany";48.71402895;10.771202296225473;;"Donauwörth Bahnhof";"Dietrichstraße";86609;"Donauwörth";;"Landkreis Donau-Ries";"Bavaria";;"Donauwörth";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000080;"EDO,EDO N";"de:05913:131";"Dortmund Hbf";"FV";"DB Station und Service AG";1289;;0.5524678369192961;"Dortmund Hbf, Unterführung Hbf Dortmund, 44137 Dortmund, Germany";51.5178935;7.4592831;;"Dortmund Hbf";"Unterführung Hbf Dortmund";44137;"Dortmund";"Mitte";"Dortmund";"North Rhine-Westphalia";;"Dortmund";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000081;"EDDP,EDDPH,EDDPT";"de:05913:196";"Dortmund-Dorstfeld";"RV";"DB Station und Service AG";1304;;0;"Dortmund-Dorstfeld, Dorstfelder Allee, 44149 Dortmund, Germany";51.5094122;7.425185200729927;;"Dortmund-Dorstfeld";"Dorstfelder Allee";44149;;"Dorstfeld";;"North Rhine-Westphalia";;"Dortmund";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000082;"KDFF,KDFFH";"de:05111:18488";"Düsseldorf Flughafen";"FV";"DB Station und Service AG";1400;;7.2969083227620795;"Düsseldorf Flughafen, Tiefenbroicher Weg, 40474 Dusseldorf, Germany";51.2925211;6.786589975698467;;"Düsseldorf Flughafen";"Tiefenbroicher Weg";40474;"Stadtbezirk 5";"Lohausen";"Düsseldorf";"North Rhine-Westphalia";;"Dusseldorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000083;"EDUL,EDULH";"de:05558:15351";"Dülmen";"RV";"DB Station und Service AG";1390;;0;"Baumschulenweg, 48249 Dülmen, Germany";51.8273772;7.295176230072467;;"Dülmen";"Baumschulenweg";48249;;"Mitte";"Kreis Coesfeld";"North Rhine-Westphalia";;"Dülmen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000084;"KDN,KDN P";"de:05358:2286";"Düren";"FV";"DB Station und Service AG";1392;;1.786248370544464;"Düren, Lagerstraße, 52351 Duren, Germany";50.8095075;6.4824715;;"Düren";"Lagerstraße";52351;"Düren";;"Kreis Düren";"North Rhine-Westphalia";;"Duren";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000085;"KD";"de:05111:18235";"Düsseldorf Hbf";"FV";"DB Station und Service AG";1401;;4.835519465542209;"Bahnhofsmission, Konrad-Adenauer-Platz 14, 40210 Dusseldorf, Germany";51.21992;6.794337;"14";"Bahnhofsmission";"Konrad-Adenauer-Platz";40210;"Düsseldorf";;"Düsseldorf";"North Rhine-Westphalia";;"Dusseldorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000086;"EDG";"de:05112:16032";"Duisburg Hbf";"FV";"DB Station und Service AG";1374;;0.5637635252988982;"Duisburg Hauptbahnhof, Bahnhofspassage, 47051 Duisburg, Germany";51.429982949999996;6.776086067908505;;"Duisburg Hauptbahnhof";"Bahnhofspassage";47051;"Duisburg-Mitte";"Dellviertel";;"North Rhine-Westphalia";;"Duisburg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000087;"KSO";"de:05122:13800";"Solingen Hbf";"FV";"DB Station und Service AG";5882;;1.2462425208192474;"Solingen Hbf, Bahnhofstunnel, 42697 Solingen, Germany";51.161440400000004;7.004252876763809;;"Solingen Hbf";"Bahnhofstunnel";42697;;"Ohligs/Aufderhöhe/Merscheid";;"North Rhine-Westphalia";;"Solingen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000088;"HSO";"de:03358:85426";"Soltau(Han)";"nur DPN";"DB Station und Service AG";5892;;23.75021863454796;"Empfangsgebäude Soltau(Han.), Am Bahnhof 1, 29614 Soltau, Germany";52.983316200000004;9.83109467187499;"1";"Empfangsgebäude Soltau(Han.)";"Am Bahnhof";29614;"Soltau";;"Heidekreis";"Lower Saxony";;"Soltau";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000089;"AST";"de:03359:8000089";"Stade";"RV";"DB Station und Service AG";5950;;6.586187364148863;"Theodor-Hermann-Weg, 21680 Stade, Germany";53.5963264;9.47632300595615;;"Stade";"Theodor-Hermann-Weg";21680;;"Altländer Viertel";"Stade";"Lower Saxony";;"Stade";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000090;"HEBG";"de:06636:206285";"Eichenberg";"RV";"DB Station und Service AG";1499;;5.2822119832378895;"Bahnhofstraße, 37249 Eichenberg-Bahnhof, Germany";51.3747797;9.9214507;;"Eichenberg";"Bahnhofstraße";37249;"Neu-Eichenberg";;"Werra-Meißner-Kreis";"Hesse";;"Eichenberg-Bahnhof";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000091;"NSTN";"de:09575:14350";"Steinach(b Rothenburg ob der Tauber)";"FV";"DB Station und Service AG";5981;;0.4243623342178479;"Steinach (b Rothenburg ob der Tauber), 91605 Gallmersgarten, Germany";49.45322;10.27354;;"Steinach (b Rothenburg ob der Tauber)";;91605;"Burgbernheim";;"Neustadt an der Aisch-Bad Windsheim";"Bavaria";;"Gallmersgarten";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8000092;"AEL";"de:01056:97960";"Elmshorn";"FV";"DB Station und Service AG";1558;;59.981814236841856;"Fahrradservice Freilauf, Königstraße 2a, 25335 Elmshorn, Germany";53.754467;9.658885;"2a";"Fahrradservice Freilauf";"Königstraße";25335;"Elmshorn";;"Pinneberg";"Schleswig-Holstein";"SH";"Elmshorn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000093;"HELZ";"de:03254:21616";"Elze(Han)";"FV";"DB Station und Service AG";1577;;0;"Elze (Hannover), Bahnhofstraße, 31008 Elze, Germany";52.12092835;9.747293504844224;;"Elze (Hannover)";"Bahnhofstraße";31008;;;"Landkreis Hildesheim";"Lower Saxony";;"Elze";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000094;"KENR";"de:07138:10110";"Engers";"RV";"DB Station und Service AG";1599;;3.1567253514105547;"Engers, Mülhofener Straße, 56566 Neuwied, Germany";50.4260015;7.5468561;;"Engers";"Mülhofener Straße";56566;"Neuwied";"Engers";"Landkreis Neuwied";"Rhineland-Palatinate";;"Neuwied";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000095;"NST";"de:09263:2600";"Straubing";"FV";"DB Station und Service AG";6056;;26.862991022963257;"ServiceStore DB - Bahnhof Straubing, Bahnhofsplatz 6, 94315 Straubing, Germany";48.877218;12.574136;"6";"ServiceStore DB - Bahnhof Straubing";"Bahnhofsplatz";94315;"Straubing";;"Straubing";"Bavaria";;"Straubing";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000096;"TS";"de:08111:6115";"Stuttgart Hbf";"FV";"DB Station und Service AG";6071;;73.39880618773999;"Arnulf-Klett-Platz 2, 70173 Stuttgart, Germany";48.783446;9.181378;"2";;"Arnulf-Klett-Platz";70173;"Leinfelden-Echterdingen";"Gablenberg";"Esslingen";"Baden-Württemberg";"BW";"Stuttgart";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000098;"EE";"de:05113:9289";"Essen Hbf";"FV";"DB Station und Service AG";1690;;0;"Essen Hauptbahnhof, Freiheit 4, 45127 Essen, Germany";51.4510439;7.0147527;"4";"Essen Hauptbahnhof";"Freiheit";45127;"Stadtbezirk I";"Stadtkern";;"North Rhine-Westphalia";;"Essen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000099;"EEST";"de:05113:9582";"Essen-Steele";"RV";"DB Station und Service AG";1710;;0.3541057833515601;"Essen-Steele, Steeler Platz, 45276 Essen, Germany";51.4506842;7.0755469;;"Essen-Steele";"Steeler Platz";45276;"Stadtbezirk VII";"Steele";"Essen";"North Rhine-Westphalia";;"Essen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8000100;"KEU";"de:05366:72101";"Euskirchen";"RV";"DB Station und Service AG";1734;;0;"Bahnhofsvorplatz, 53879 Euskirchen, Germany";50.65794045;6.792850689477122;;"Euskirchen";"Bahnhofsvorplatz";53879;"Euskirchen";;"Kreis Euskirchen";"North Rhine-Westphalia";;"Euskirchen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
